age,income,employment_type,credit_score,loan_amount,existing_emi,loan_term,years_of_experience,marital_status,education,dependents,debt_to_income,loan_to_income,emi_to_income,default
21,67770,Salaried,727.0,147959,3367.0,120,13.0,Divorced,Bachelor,2,0.5962,2.1833,0.5962,0
32,33105,Salaried,771.0,117921,966.0,60,5.0,Single,Bachelor,2,0.3502,3.562,0.3502,0
25,71126,Self-Employed,678.0,45928,3031.0,24,10.0,Married,Master,1,0.5114,0.6457,0.5114,0
57,72431,Self-Employed,528.0,273043,1315.0,120,14.0,Single,Master,1,0.2179,3.7697,0.2179,0
52,82002,Salaried,700.0,237895,3775.0,36,11.0,Single,Bachelor,0,0.5524,2.9011,0.5524,0
29,15395,Unemployed,837.0,18430,302.0,12,18.0,Married,High School,0,0.2354,1.1971,0.2354,0
61,85862,Salaried,737.0,269312,1312.0,84,14.0,Single,Master,4,0.1834,3.1366,0.1834,0
55,88269,Self-Employed,705.0,69642,3600.0,12,5.0,Divorced,High School,3,0.4894,0.789,0.4894,0
39,75254,Salaried,565.0,258582,2664.0,60,7.0,Single,Master,1,0.4248,3.4361,0.4248,0
36,54435,Salaried,,165196,2588.0,36,16.0,Married,Bachelor,1,0.5705,3.0347,0.5705,0
23,19182,Unemployed,715.0,94858,366.0,48,2.0,Single,Master,4,0.229,4.9452,0.229,0
40,43555,Salaried,678.0,53806,2157.0,84,7.0,Widowed,Master,1,0.5943,1.2354,0.5943,0
44,14379,Freelancer,759.0,64917,140.0,12,17.0,Married,High School,2,0.1168,4.5147,0.1168,0
53,132829,Business,758.0,321469,3902.0,60,18.0,Married,Bachelor,0,0.3525,2.4202,0.3525,0
44,95782,Business,558.0,92907,1828.0,24,9.0,Single,High School,2,0.229,0.97,0.229,0
31,50178,Salaried,517.0,198191,325.0,36,0.0,Married,High School,4,0.0777,3.9498,0.0777,0
28,26503,Freelancer,611.0,129705,145.0,48,6.0,Single,Bachelor,3,0.0657,4.894,0.0657,1
56,49780,Salaried,650.0,198759,805.0,12,11.0,Divorced,High School,2,0.1941,3.9927,0.1941,0
58,70896,Salaried,735.0,235921,1073.0,36,4.0,Married,Bachelor,2,0.1816,3.3277,0.1816,0
60,15091,Salaried,627.0,13005,243.0,36,19.0,Married,PhD,2,0.1932,0.8618,0.1932,0
40,34399,Salaried,821.0,81788,1449.0,120,6.0,Married,Bachelor,0,0.5055,2.3776,0.5055,0
55,26538,Unemployed,676.0,20509,576.0,24,14.0,Married,High School,0,0.2605,0.7728,0.2605,0
45,66442,Self-Employed,757.0,144308,1248.0,84,7.0,Married,Master,4,0.2254,2.1719,0.2254,0
55,70654,Business,673.0,198287,2556.0,36,9.0,Married,Master,1,0.4341,2.8065,0.4341,0
45,77663,Salaried,566.0,278722,1540.0,24,7.0,Married,Bachelor,1,0.238,3.5889,0.238,0
49,13363,Unemployed,560.0,23779,536.0,12,5.0,Married,Bachelor,2,0.4813,1.7795,0.4813,0
38,87045,Salaried,654.0,405261,3237.0,120,5.0,Married,Master,5,0.4463,4.6558,0.4463,0
38,47180,Freelancer,751.0,129394,1167.0,120,11.0,Single,High School,2,0.2968,2.7426,0.2968,0
22,16483,Freelancer,521.0,42986,794.0,120,6.0,Divorced,Master,2,0.5781,2.6079,0.5781,0
55,32294,Salaried,587.0,33914,1464.0,60,5.0,Married,Master,2,0.544,1.0502,0.544,0
36,25520,Self-Employed,482.0,83444,106.0,24,11.0,Married,Master,2,0.0498,3.2697,0.0498,0
61,53634,Business,742.0,114502,1219.0,60,,Divorced,High School,2,0.2727,2.1349,0.2727,0
56,73991,Salaried,505.0,348072,68.0,120,16.0,Single,Master,4,0.011,4.7042,0.011,0
53,40253,Salaried,736.0,180309,1260.0,60,3.0,Divorced,Bachelor,2,0.3756,4.4794,0.3756,0
24,10000,Business,590.0,23669,86.0,120,4.0,Widowed,Bachelor,1,0.1032,2.3669,0.1032,0
53,77971,Salaried,557.0,319928,293.0,84,14.0,Divorced,Master,3,0.0451,4.1032,0.0451,0
34,64909,Salaried,768.0,184640,1762.0,84,5.0,Divorced,High School,3,0.3257,2.8446,0.3257,0
41,41628,Salaried,622.0,111169,280.0,120,6.0,Married,Bachelor,0,0.0807,2.6705,0.0807,0
40,37010,Self-Employed,850.0,135925,1763.0,36,1.0,Single,Master,0,0.5716,3.6727,0.5716,0
28,97400,Salaried,638.0,399935,4078.0,48,11.0,Married,Master,4,0.5024,4.1061,0.5024,0
27,86007,Business,588.0,288983,3755.0,24,7.0,Single,Master,1,0.5239,3.36,0.5239,0
23,167429,Business,625.0,723580,4693.0,24,13.0,Single,High School,2,0.3364,4.3217,0.3364,0
37,78851,Salaried,532.0,102646,,48,12.0,Married,Bachelor,1,0.4576,1.3018,0.4576,0
53,84770,Salaried,657.0,189758,3686.0,120,13.0,Single,High School,1,0.5218,2.2385,0.5218,0
32,49262,Self-Employed,661.0,103443,,24,13.0,Divorced,Master,2,0.1649,2.0999,0.1649,0
42,12565,Unemployed,694.0,51399,21.0,60,6.0,Divorced,High School,1,0.0201,4.0906,0.0201,0
42,60671,Self-Employed,717.0,136402,1108.0,120,7.0,Divorced,Bachelor,1,0.2191,2.2482,0.2191,0
50,18798,Unemployed,708.0,27621,245.0,48,9.0,Married,Bachelor,0,0.1564,1.4694,0.1564,0
58,68402,Salaried,703.0,319869,2968.0,12,8.0,Divorced,PhD,4,0.5207,4.6763,0.5207,0
58,67321,Self-Employed,549.0,124017,622.0,48,11.0,Divorced,Bachelor,3,0.1109,1.8422,0.1109,0
28,73789,Salaried,713.0,335363,1432.0,12,5.0,Married,Bachelor,3,0.2329,4.5449,0.2329,0
47,81083,Self-Employed,648.0,289637,3573.0,60,9.0,Single,Bachelor,2,0.5288,3.5721,0.5288,0
47,22493,Self-Employed,698.0,77253,1023.0,36,5.0,Divorced,Bachelor,2,0.5458,3.4345,0.5458,0
54,138179,Business,695.0,257154,704.0,60,9.0,Divorced,Bachelor,3,0.0611,1.861,0.0611,0
41,11692,Unemployed,700.0,52406,506.0,48,9.0,Married,High School,3,0.5193,4.4822,0.5193,0
50,15411,Unemployed,768.0,62100,111.0,48,2.0,Single,Bachelor,3,0.0864,4.0296,0.0864,0
53,76898,Salaried,624.0,84082,2245.0,84,9.0,Married,Master,1,0.3503,1.0934,0.3503,0
48,78646,Salaried,576.0,367541,3525.0,36,14.0,Single,High School,1,0.5379,4.6734,0.5379,0
53,58751,Salaried,522.0,135424,551.0,24,13.0,Divorced,High School,2,0.1125,2.3051,0.1125,0
25,46044,Salaried,718.0,190539,1394.0,120,2.0,Widowed,Bachelor,1,0.3633,4.1382,0.3633,0
39,25080,Salaried,526.0,37455,1042.0,24,1.0,Single,Master,1,0.4986,1.4934,0.4986,0
24,34155,Self-Employed,579.0,28518,1315.0,36,10.0,Married,High School,2,0.462,0.835,0.462,0
55,40894,Freelancer,773.0,175669,466.0,24,8.0,Single,Master,1,0.1367,4.2957,0.1367,0
37,56651,Self-Employed,713.0,215645,2320.0,48,7.0,Married,Master,3,0.4914,3.8066,0.4914,0
64,68117,Freelancer,698.0,60022,1913.0,12,0.0,Single,High School,0,0.337,0.8812,0.337,0
48,17019,Unemployed,544.0,17121,13.0,24,2.0,Married,High School,2,0.0092,1.006,0.0092,0
50,88540,Salaried,781.0,234320,1807.0,120,14.0,Married,Bachelor,0,0.2449,2.6465,0.2449,0
49,40229,Business,587.0,98188,168.0,24,10.0,Single,PhD,4,0.0501,2.4407,0.0501,0
26,32905,Salaried,614.0,78719,944.0,84,17.0,Married,Bachelor,1,0.3443,2.3923,0.3443,0
55,15060,Salaried,550.0,70680,612.0,120,12.0,Single,Bachelor,3,0.4876,4.6932,0.4876,0
61,61131,Salaried,540.0,151713,505.0,120,9.0,Married,High School,2,0.0991,2.4818,0.0991,0
57,52041,Salaried,750.0,91833,215.0,84,0.0,Single,Bachelor,0,0.0496,1.7646,0.0496,0
44,39403,Salaried,744.0,125575,1428.0,24,9.0,Married,Bachelor,2,0.4349,3.1869,0.4349,0
49,54328,Salaried,805.0,246011,1314.0,12,7.0,Divorced,Bachelor,4,0.2902,4.5283,0.2902,0
51,103692,Business,661.0,406109,4042.0,36,2.0,Divorced,Bachelor,0,0.4678,3.9165,0.4678,0
55,49182,Freelancer,611.0,243777,792.0,60,14.0,Divorced,High School,1,0.1932,4.9566,0.1932,0
53,13344,Self-Employed,440.0,27833,652.0,60,8.0,Divorced,Bachelor,1,0.5863,2.0858,0.5863,0
41,79328,Self-Employed,655.0,86338,631.0,120,10.0,Single,High School,1,0.0955,1.0884,0.0955,0
52,54116,Salaried,587.0,257785,1472.0,36,3.0,Single,High School,4,0.3264,4.7636,0.3264,0
43,61699,Self-Employed,,264170,132.0,24,9.0,Married,Master,1,0.0257,4.2816,0.0257,0
53,61086,Salaried,633.0,139981,726.0,120,7.0,Divorced,High School,2,0.1426,2.2915,0.1426,0
23,71794,Salaried,676.0,138409,2741.0,36,19.0,Widowed,Bachelor,0,0.4581,1.9279,0.4581,0
38,34761,Salaried,581.0,127459,1571.0,84,5.0,Single,High School,0,0.5423,3.6667,0.5423,0
45,51964,Self-Employed,607.0,121401,2277.0,12,4.0,Married,High School,0,0.5258,2.3363,0.5258,0
62,13200,Self-Employed,675.0,21729,337.0,120,9.0,Single,Bachelor,1,0.3064,1.6461,0.3064,0
51,12839,Salaried,698.0,7398,282.0,60,6.0,Married,High School,2,0.2636,0.5762,0.2636,0
23,52310,Salaried,686.0,173011,590.0,120,9.0,Married,High School,0,0.1353,3.3074,0.1353,0
60,118231,Business,602.0,441080,3426.0,36,16.0,Single,Master,3,0.3477,3.7307,0.3477,0
44,81620,Business,850.0,378060,2957.0,60,3.0,Married,High School,2,0.4347,4.632,0.4347,0
52,56432,Salaried,465.0,77635,2765.0,84,8.0,Married,High School,0,0.588,1.3757,0.588,0
42,17814,Salaried,613.0,71936,736.0,60,4.0,Married,Master,0,0.4958,4.0382,0.4958,0
43,27640,Salaried,487.0,18653,1255.0,36,4.0,Single,High School,0,0.5449,0.6749,0.5449,0
22,54299,Salaried,657.0,76705,2179.0,24,7.0,Divorced,Bachelor,1,0.4816,1.4126,0.4816,0
47,96224,Business,674.0,449705,1466.0,12,8.0,Married,High School,1,0.1828,4.6735,0.1828,0
62,76494,Self-Employed,,130621,1883.0,60,16.0,Divorced,High School,3,0.2954,1.7076,0.2954,0
22,93706,Business,691.0,293071,1183.0,60,5.0,Divorced,Bachelor,4,0.1515,3.1276,0.1515,0
46,62840,Salaried,690.0,196443,1921.0,48,6.0,Single,PhD,3,0.3668,3.1261,0.3668,0
37,52688,Business,326.0,106759,1018.0,24,0.0,Single,High School,1,0.2319,2.0262,0.2319,0
60,45586,Salaried,699.0,127053,620.0,12,10.0,Married,Bachelor,1,0.1632,2.7871,0.1632,0
53,15118,Salaried,766.0,29899,350.0,120,8.0,Single,High School,5,0.2778,1.9777,0.2778,0
29,81493,Salaried,556.0,254197,2720.0,60,10.0,Divorced,High School,2,0.4005,3.1192,0.4005,0
63,107193,Business,492.0,144936,3106.0,24,9.0,Married,Master,1,0.3477,1.3521,0.3477,0
59,70621,Self-Employed,796.0,342118,1487.0,84,0.0,Divorced,High School,1,0.2527,4.8444,0.2527,0
49,41128,Salaried,850.0,117818,1217.0,12,16.0,Single,Master,1,0.3551,2.8647,0.3551,0
62,101575,Business,559.0,244386,550.0,24,9.0,Single,High School,2,0.065,2.406,0.065,0
46,48879,Salaried,652.0,60327,2284.0,12,9.0,Married,Master,3,0.5607,1.2342,0.5607,0
55,55111,Self-Employed,720.0,168566,554.0,48,16.0,Single,Bachelor,0,0.1206,3.0587,0.1206,0
45,10569,Unemployed,717.0,11452,514.0,120,5.0,Married,Master,0,0.5836,1.0835,0.5836,0
44,66558,Salaried,675.0,243319,1605.0,48,1.0,Divorced,High School,1,0.2894,3.6557,0.2894,0
33,78323,Salaried,686.0,262726,1867.0,120,2.0,Married,Master,0,0.286,3.3544,0.286,0
27,74165,Salaried,826.0,219942,3569.0,48,7.0,Married,Bachelor,2,0.5775,2.9656,0.5775,0
56,41820,Self-Employed,558.0,95871,948.0,84,7.0,Single,Bachelor,2,0.272,2.2925,0.272,0
40,79257,Salaried,626.0,203420,154.0,12,16.0,Single,Master,1,0.0233,2.5666,0.0233,0
21,61395,Salaried,714.0,176439,894.0,36,9.0,Widowed,Bachelor,2,0.1747,2.8738,0.1747,0
28,48475,Salaried,714.0,72610,1393.0,48,0.0,Widowed,Master,1,0.3448,1.4979,0.3448,0
36,80539,Salaried,651.0,152279,1524.0,12,4.0,Married,Bachelor,2,0.2271,1.8907,0.2271,0
34,85124,Business,697.0,368788,1334.0,36,5.0,Divorced,Bachelor,2,0.1881,4.3324,0.1881,0
32,63138,Business,765.0,50771,329.0,120,6.0,Married,Master,1,0.0625,0.8041,0.0625,0
43,152197,Business,690.0,621234,6540.0,120,4.0,Single,High School,2,0.5156,4.0818,0.5156,0
35,73776,Salaried,524.0,161855,2125.0,60,1.0,Single,Bachelor,1,0.3456,2.1939,0.3456,0
48,75758,Business,614.0,174183,3562.0,48,8.0,Divorced,PhD,1,0.5642,2.2992,0.5642,0
54,31482,Salaried,626.0,68828,909.0,60,5.0,Single,Bachelor,1,0.3465,2.1863,0.3465,0
22,30433,Salaried,767.0,97393,875.0,36,1.0,Married,High School,1,0.345,3.2002,0.345,0
52,111677,Salaried,667.0,286139,1649.0,12,16.0,Married,Bachelor,3,0.1772,2.5622,0.1772,0
43,78453,Freelancer,817.0,192706,1926.0,36,7.0,Married,Master,0,0.2946,2.4563,0.2946,0
42,22559,Self-Employed,585.0,23491,58.0,120,17.0,Married,PhD,2,0.0309,1.0413,0.0309,0
45,54318,Self-Employed,643.0,257490,921.0,24,13.0,Single,PhD,4,0.2035,4.7404,0.2035,0
42,78021,Business,576.0,314914,1031.0,48,5.0,Single,Bachelor,1,0.1586,4.0363,0.1586,0
42,99018,Business,760.0,263726,2284.0,36,17.0,Married,Bachelor,0,0.2768,2.6634,0.2768,0
62,64535,Salaried,488.0,78372,1139.0,60,13.0,Married,High School,0,0.2118,1.2144,0.2118,0
26,60901,Salaried,533.0,286561,2712.0,84,5.0,Married,High School,0,0.5344,4.7054,0.5344,0
35,92659,Salaried,759.0,120494,182.0,36,6.0,Married,High School,0,0.0236,1.3004,0.0236,0
63,77297,Salaried,749.0,92292,888.0,36,9.0,Single,High School,2,0.1379,1.194,0.1379,0
57,47156,Business,,62598,175.0,48,6.0,Divorced,Master,1,0.0445,1.3275,0.0445,0
53,64072,Freelancer,,58533,1905.0,24,13.0,Married,Master,2,0.3568,0.9136,0.3568,0
28,79367,Salaried,629.0,98626,,12,,Single,Bachelor,0,0.5123,1.2427,0.5123,0
64,67086,Salaried,681.0,227728,1921.0,24,13.0,Married,PhD,1,0.3436,3.3946,0.3436,0
64,72219,Salaried,700.0,104417,230.0,48,11.0,Divorced,PhD,0,0.0382,1.4458,0.0382,0
25,74902,Salaried,649.0,187463,602.0,24,4.0,Divorced,Bachelor,1,0.0964,2.5028,0.0964,0
59,86038,Self-Employed,733.0,255049,889.0,84,0.0,Single,Bachelor,0,0.124,2.9644,0.124,0
24,59743,Salaried,556.0,214316,1129.0,36,4.0,Married,High School,2,0.2268,3.5873,0.2268,0
26,76312,Salaried,605.0,97832,2699.0,84,18.0,Single,Bachelor,2,0.4244,1.282,0.4244,0
52,38839,Salaried,458.0,109987,1725.0,12,12.0,Single,High School,0,0.533,2.8319,0.533,0
50,96538,Business,790.0,467165,4636.0,84,8.0,Married,Bachelor,2,0.5763,4.8392,0.5763,0
55,60151,Salaried,667.0,151139,367.0,36,14.0,Married,Master,1,0.0732,2.5127,0.0732,0
60,75059,Salaried,527.0,247557,1539.0,12,8.0,Married,Bachelor,1,0.246,3.2982,0.246,0
36,21190,Self-Employed,519.0,104498,146.0,12,8.0,Single,High School,3,0.0827,4.9315,0.0827,0
33,49276,Salaried,740.0,123555,1074.0,120,9.0,Single,Bachelor,4,0.2615,2.5074,0.2615,0
62,145701,Business,,380315,812.0,84,5.0,Married,Bachelor,3,0.0669,2.6102,0.0669,0
50,72944,Salaried,641.0,279723,2943.0,24,3.0,Single,High School,0,0.4842,3.8348,0.4842,0
39,10201,Unemployed,735.0,21654,405.0,84,10.0,Single,High School,5,0.4764,2.1227,0.4764,0
37,41752,Salaried,564.0,53830,1996.0,84,8.0,Single,PhD,2,0.5737,1.2893,0.5737,0
39,19836,Salaried,782.0,19368,,48,6.0,Married,High School,2,0.0248,0.9764,0.0248,0
48,46271,Salaried,618.0,178140,423.0,120,10.0,Single,Master,4,0.1097,3.8499,0.1097,0
46,21469,Freelancer,469.0,58361,963.0,60,6.0,Married,Bachelor,3,0.5383,2.7184,0.5383,0
57,32983,Business,657.0,64126,1017.0,24,11.0,Single,Bachelor,2,0.37,1.9442,0.37,0
46,86698,Salaried,770.0,90141,1930.0,84,1.0,Single,High School,3,0.2671,1.0397,0.2671,0
43,32081,Salaried,527.0,151570,1089.0,84,1.0,Married,Master,1,0.4073,4.7246,0.4073,0
29,22708,Self-Employed,640.0,23340,278.0,120,1.0,Single,Master,2,0.1469,1.0278,0.1469,0
32,36449,Business,574.0,180156,1320.0,120,8.0,Married,High School,0,0.4346,4.9427,0.4346,0
21,34164,Self-Employed,782.0,111071,836.0,60,1.0,Single,High School,5,0.2936,3.2511,0.2936,0
21,43416,Salaried,661.0,183129,1419.0,120,16.0,Married,High School,2,0.3922,4.218,0.3922,0
54,75440,Business,639.0,170917,1136.0,48,16.0,Single,Master,3,0.1807,2.2656,0.1807,0
52,37773,Salaried,594.0,53438,1003.0,36,9.0,Single,Bachelor,1,0.3186,1.4147,0.3186,0
45,10000,Unemployed,811.0,12571,,48,12.0,Married,High School,3,0.0564,1.2571,0.0564,0
60,66109,Freelancer,469.0,269003,610.0,48,3.0,Divorced,Bachelor,1,0.1107,4.0691,0.1107,0
21,42020,Business,612.0,86625,4.0,24,13.0,Single,Bachelor,2,0.0011,2.0615,0.0011,0
36,38240,Freelancer,711.0,72019,574.0,48,6.0,Married,Master,3,0.1801,1.8833,0.1801,0
59,40412,Salaried,680.0,119293,20.0,120,7.0,Married,Bachelor,0,0.0059,2.9519,0.0059,0
25,39137,Self-Employed,482.0,120779,,84,7.0,Married,High School,1,0.2983,3.0861,0.2983,0
42,71083,Salaried,717.0,109979,121.0,120,4.0,Divorced,High School,2,0.0204,1.5472,0.0204,0
49,92406,Freelancer,552.0,414465,880.0,84,10.0,Single,Bachelor,1,0.1143,4.4853,0.1143,0
23,56803,Salaried,735.0,267113,1291.0,48,5.0,Widowed,High School,1,0.2727,4.7024,0.2727,0
32,31971,Self-Employed,729.0,49616,504.0,120,6.0,Married,Master,1,0.1892,1.5519,0.1892,0
46,18313,Freelancer,515.0,63030,177.0,24,0.0,Single,Bachelor,0,0.116,3.4418,0.116,0
36,116026,Business,628.0,264860,2316.0,84,9.0,Divorced,Bachelor,3,0.2395,2.2828,0.2395,0
57,81942,Salaried,568.0,111722,314.0,36,7.0,Married,Bachelor,4,0.046,1.3634,0.046,0
42,38467,Salaried,599.0,90619,1344.0,120,3.0,Married,Bachelor,2,0.4193,2.3558,0.4193,0
49,36373,Salaried,635.0,137416,989.0,60,6.0,Married,Bachelor,0,0.3263,3.778,0.3263,0
34,52030,Salaried,484.0,147973,554.0,24,,Married,Master,3,0.1278,2.844,0.1278,0
48,71085,Salaried,520.0,171670,3001.0,48,0.0,Single,Bachelor,2,0.5066,2.415,0.5066,0
25,80272,Salaried,666.0,185926,323.0,24,16.0,Married,Master,3,0.0483,2.3162,0.0483,0
50,69158,Salaried,548.0,172415,2681.0,84,15.0,Single,Bachelor,1,0.4652,2.4931,0.4652,0
25,47793,Salaried,747.0,98052,70.0,60,11.0,Divorced,High School,0,0.0176,2.0516,0.0176,0
32,56864,Salaried,606.0,43591,1655.0,12,14.0,Widowed,High School,2,0.3493,0.7666,0.3493,0
36,73077,Business,590.0,324746,2153.0,60,5.0,Married,Master,1,0.3535,4.4439,0.3535,0
46,81227,Salaried,686.0,390049,581.0,36,7.0,Married,Master,3,0.0858,4.802,0.0858,0
46,64190,Salaried,615.0,240630,2315.0,48,5.0,Single,Bachelor,2,0.4328,3.7487,0.4328,0
41,87835,Salaried,623.0,130680,2375.0,84,9.0,Single,Bachelor,1,0.3245,1.4878,0.3245,0
59,39079,Freelancer,778.0,137087,499.0,120,12.0,Divorced,High School,2,0.1532,3.5079,0.1532,0
56,39999,Freelancer,487.0,176829,1448.0,60,7.0,Single,Bachelor,1,0.4344,4.4208,0.4344,0
53,70570,Self-Employed,641.0,258021,1665.0,120,1.0,Married,PhD,0,0.2831,3.6562,0.2831,0
50,33921,Freelancer,699.0,132838,729.0,24,10.0,Divorced,Master,1,0.2579,3.9161,0.2579,0
57,58830,Salaried,616.0,111962,16.0,12,4.0,Divorced,Bachelor,0,0.0033,1.9031,0.0033,0
43,75266,Salaried,535.0,304748,,12,12.0,Married,Bachelor,0,0.2969,4.0489,0.2969,0
30,68460,Salaried,629.0,89456,2137.0,60,17.0,Married,Bachelor,0,0.3746,1.3067,0.3746,0
25,49049,Salaried,645.0,179601,2004.0,120,13.0,Married,Bachelor,0,0.4903,3.6617,0.4903,0
56,100335,Self-Employed,632.0,153321,4793.0,12,6.0,Widowed,Bachelor,0,0.5732,1.5281,0.5732,0
54,64173,Salaried,606.0,208275,740.0,84,8.0,Married,Bachelor,3,0.1384,3.2455,0.1384,0
51,90681,Self-Employed,536.0,206467,3806.0,36,7.0,Married,High School,0,0.5037,2.2768,0.5037,0
30,51670,Self-Employed,551.0,163165,282.0,60,3.0,Single,Master,1,0.0655,3.1578,0.0655,0
39,38891,Salaried,508.0,67587,1376.0,60,5.0,Single,Bachelor,1,0.4246,1.7379,0.4246,0
52,66314,Salaried,660.0,321713,2282.0,48,7.0,Married,Master,0,0.4129,4.8514,0.4129,0
21,58902,Salaried,584.0,249500,43.0,24,6.0,Divorced,Master,4,0.0088,4.2358,0.0088,0
25,168338,Business,650.0,647315,3754.0,48,1.0,Divorced,Bachelor,2,0.2676,3.8453,0.2676,0
24,102252,Business,817.0,308733,3190.0,24,8.0,Widowed,Master,3,0.3744,3.0193,0.3744,0
36,57660,Self-Employed,648.0,239315,2375.0,84,7.0,Married,Bachelor,1,0.4943,4.1505,0.4943,0
44,57933,Salaried,793.0,212308,,120,0.0,Married,PhD,2,0.5071,3.6647,0.5071,0
36,59783,Salaried,551.0,118446,818.0,120,7.0,Divorced,High School,4,0.1642,1.9813,0.1642,0
22,13468,Unemployed,727.0,16632,390.0,84,0.0,Married,Master,1,0.3475,1.2349,0.3475,0
48,48854,Salaried,590.0,124175,1865.0,24,2.0,Single,High School,2,0.4581,2.5418,0.4581,0
52,64378,Salaried,518.0,225415,2639.0,48,2.0,Married,High School,2,0.4919,3.5014,0.4919,0
47,68675,Self-Employed,559.0,163169,1363.0,84,6.0,Divorced,Bachelor,5,0.2382,2.376,0.2382,0
40,18607,Salaried,614.0,75701,394.0,84,4.0,Single,Bachelor,0,0.2541,4.0684,0.2541,0
44,14555,Unemployed,767.0,26180,448.0,24,6.0,Divorced,High School,2,0.3694,1.7987,0.3694,0
32,39280,Self-Employed,739.0,88105,416.0,36,17.0,Single,Bachelor,0,0.1271,2.243,0.1271,0
55,11450,Unemployed,685.0,53596,323.0,120,3.0,Married,Master,4,0.3385,4.6809,0.3385,0
53,61573,Business,685.0,98959,2050.0,48,13.0,Married,High School,2,0.3995,1.6072,0.3995,0
53,83497,Business,543.0,104253,257.0,24,10.0,Married,Bachelor,3,0.0369,1.2486,0.0369,0
63,11166,Business,688.0,13874,333.0,12,9.0,Married,Bachelor,3,0.3579,1.2425,0.3579,0
57,83608,Self-Employed,530.0,112965,3728.0,84,14.0,Divorced,Bachelor,2,0.5351,1.3511,0.5351,0
32,44031,Salaried,758.0,28966,1059.0,48,5.0,Married,Bachelor,2,0.2886,0.6579,0.2886,0
23,35641,Salaried,647.0,86574,1229.0,120,7.0,Single,Bachelor,2,0.4138,2.4291,0.4138,0
21,22290,Salaried,670.0,65686,777.0,60,3.0,Married,PhD,1,0.4183,2.9469,0.4183,0
53,97366,Salaried,680.0,354047,3850.0,84,0.0,Single,Bachelor,1,0.4745,3.6362,0.4745,0
60,77362,Salaried,507.0,59671,1725.0,60,8.0,Single,Master,0,0.2676,0.7713,0.2676,0
30,72820,Salaried,734.0,212634,2537.0,12,16.0,Married,Bachelor,1,0.4181,2.92,0.4181,0
63,12366,Salaried,528.0,50122,50.0,60,1.0,Divorced,Master,5,0.0485,4.0532,0.0485,0
64,72581,Salaried,645.0,223915,1794.0,12,1.0,Married,High School,1,0.2966,3.085,0.2966,0
49,50275,Freelancer,652.0,82671,2148.0,12,9.0,Married,High School,3,0.5127,1.6444,0.5127,0
33,94935,Business,633.0,326037,4011.0,24,6.0,Married,Bachelor,0,0.507,3.4343,0.507,0
32,83910,Business,560.0,177315,2038.0,36,15.0,Single,Master,1,0.2915,2.1132,0.2915,0
51,63274,Salaried,553.0,205228,2791.0,12,5.0,Widowed,High School,0,0.5293,3.2435,0.5293,0
22,39053,Salaried,568.0,187978,292.0,12,15.0,Married,PhD,1,0.0897,4.8134,0.0897,0
55,61540,Salaried,573.0,102939,2592.0,120,10.0,Divorced,High School,0,0.5054,1.6727,0.5054,0
43,34511,Salaried,575.0,124459,70.0,120,13.0,Single,High School,2,0.0243,3.6064,0.0243,0
37,80417,Salaried,634.0,241296,471.0,84,3.0,Single,High School,2,0.0703,3.0006,0.0703,0
46,104370,Business,582.0,235771,402.0,48,6.0,Divorced,Bachelor,3,0.0462,2.259,0.0462,0
28,28990,Self-Employed,644.0,14870,1093.0,24,8.0,Married,Master,2,0.4524,0.5129,0.4524,0
49,29840,Salaried,693.0,135157,1095.0,84,9.0,Single,High School,4,0.4403,4.5294,0.4403,0
46,12529,Unemployed,611.0,53941,364.0,120,4.0,Single,Bachelor,3,0.3486,4.3053,0.3486,0
30,58627,Business,493.0,277749,2601.0,12,5.0,Divorced,High School,0,0.5324,4.7376,0.5324,1
46,67193,Business,705.0,230103,2914.0,36,15.0,Married,Bachelor,1,0.5204,3.4245,0.5204,0
54,95486,Salaried,611.0,276334,1354.0,36,12.0,Married,High School,0,0.1702,2.894,0.1702,0
61,94104,Freelancer,795.0,111645,1779.0,84,1.0,Single,Bachelor,1,0.2269,1.1864,0.2269,0
27,53912,Salaried,555.0,138994,2685.0,48,9.0,Married,Bachelor,2,0.5976,2.5782,0.5976,0
24,68668,Salaried,667.0,163341,2204.0,24,14.0,Widowed,Bachelor,4,0.3852,2.3787,0.3852,0
31,63757,Self-Employed,678.0,104056,1022.0,48,4.0,Single,High School,2,0.1924,1.6321,0.1924,0
49,77118,Salaried,662.0,325747,3687.0,60,10.0,Married,High School,3,0.5737,4.224,0.5737,0
56,61410,Freelancer,661.0,214555,1256.0,24,10.0,Divorced,Bachelor,1,0.2454,3.4938,0.2454,0
45,75187,Freelancer,684.0,284441,737.0,84,0.0,Single,Master,0,0.1176,3.7831,0.1176,0
41,53589,Salaried,618.0,195348,834.0,48,4.0,Married,Master,3,0.1868,3.6453,0.1868,0
56,75655,Salaried,680.0,72887,1879.0,120,5.0,Married,Master,0,0.298,0.9634,0.298,0
30,84039,Salaried,728.0,325914,2450.0,84,8.0,Married,PhD,3,0.3498,3.8781,0.3498,0
57,66490,Salaried,640.0,286673,502.0,24,5.0,Married,Bachelor,0,0.0906,4.3115,0.0906,0
29,99999,Salaried,659.0,260251,3008.0,120,9.0,Married,Bachelor,3,0.361,2.6025,0.361,0
44,58723,Salaried,723.0,247781,1352.0,12,,Married,High School,3,0.2763,4.2195,0.2763,0
55,47699,Salaried,581.0,109278,1736.0,60,0.0,Married,Bachelor,2,0.4367,2.291,0.4367,0
